Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
1050287,2023-07-09,West,Chennai,Data Science,Online,197772.67,96,Completed,Not Placed
1050288,2023-07-25,nan,Bengaluru,Python,Offline,65364.37,90,Ongoing,Not Placed
1050289,2021-01-17,South,Bengaluru,Data Science,Online,228564.95,71,Dropped,Placed
1050290,2021-01-06,North,Delhi,Data Science,Hybrid,170596.01,50,Ongoing,Placed
1050291,2021-08-13,nan,Chennai,Data Science,Online,236094.5,100,Ongoing,Not Eligible
1050292,2023-07-26,South,Pune,AI/ML,Online,73618.88,91,Completed,Not Placed
1050293,2021-05-07,West,Mumbai,AI/ML,Offline,209900.9,99,Ongoing,Placed
1050294,2022-04-08,Central,Kolkata,Web Development,Offline,14649.4,48,nan,Not Eligible
1050295,2021-01-04,nan,Kolkata,Web Development,Offline,231536.72,41,Ongoing,Not Placed
1050296,2021-04-11,East,Delhi,Data Science,Hybrid,101389.75,85,Completed,Not Placed
1050297,2022-06-26,Central,Hyderabad,Python,Offline,138775.42,73,Completed,Not Eligible
1050298,2022-02-24,West,Chennai,Data Science,Hybrid,239049.69,61,Ongoing,Not Placed
1050299,2021-05-14,West,Pune,Web Development,Online,163564.07,81,Ongoing,Not Eligible
1050300,2023-08-09,East,nan,Cyber Security,Offline,112488.37,40,Completed,Placed
1050301,2023-03-09,East,Mumbai,Web Development,Offline,84960.92,90,Ongoing,Not Placed
1050302,2021-11-24,West,Hyderabad,AI/ML,Offline,219194.26,95,Ongoing,Not Eligible
1050303,2020-12-02,South,Bengaluru,Cyber Security,Hybrid,22025.88,48,nan,Placed
1050304,2021-10-10,West,Hyderabad,Cyber Security,Online,188671.54,55,Ongoing,Not Placed
1050305,2021-05-24,Central,Hyderabad,AI/ML,Online,202095.06,67,Completed,Not Placed
1050306,2022-12-02,West,Ahmedabad,AI/ML,Hybrid,105911.44,99,Dropped,Not Placed
1050307,2023-05-02,Central,Hyderabad,Cyber Security,Online,172867.68,75,Ongoing,Placed
1050308,2020-11-22,nan,Mumbai,nan,Offline,183960.45,68,Completed,Placed
1050309,2022-10-02,North,Kolkata,AI/ML,Offline,87085.72,63,Completed,Not Placed
1050310,2021-07-24,Central,Mumbai,Web Development,Offline,91922.16,51,Ongoing,nan
1050311,2023-06-22,nan,Chennai,nan,Offline,31449.05,53,Dropped,Not Eligible
1050312,2021-09-18,nan,Delhi,nan,Hybrid,168289.82,,Ongoing,Not Eligible
1050313,2022-06-13,Central,nan,Python,Online,166634.29,86,nan,nan
1050314,2022-10-08,East,nan,Web Development,Online,6547.81,49,Dropped,Not Placed
1050315,2021-11-25,North,Bengaluru,Python,Hybrid,41389.14,80,Ongoing,Not Placed
1050316,2020-11-04,North,Hyderabad,Cloud Computing,Hybrid,195176.97,84,Ongoing,Not Placed
1050317,2023-02-04,North,nan,Python,Online,105086.28,69,Ongoing,Placed
1050318,2020-06-03,nan,Pune,nan,Offline,188467.46,89,Ongoing,Not Placed
1050319,2021-01-06,East,nan,AI/ML,Online,65056.24,43,Dropped,Not Placed
1050320,2021-07-29,East,Delhi,Python,Offline,116217.86,81,nan,Not Placed
1050321,2023-02-25,West,Kolkata,AI/ML,Hybrid,236372.24,43,Ongoing,Placed
1050322,2022-12-13,South,Delhi,Python,Online,242669.99,80,Dropped,Placed
1050323,2023-02-10,East,Chennai,Data Science,Online,57660.42,92,Ongoing,Placed
1050324,2020-11-04,nan,Mumbai,Cyber Security,Online,43480.32,62,Ongoing,Not Placed
1050325,2022-01-07,Central,Hyderabad,Cyber Security,Online,42749.24,87,Ongoing,Placed
1050326,2021-07-25,East,Bengaluru,Python,Hybrid,16139.45,100,Completed,Not Eligible
1050327,2021-10-24,East,Pune,Data Science,Offline,146092.74,50,Ongoing,Placed
1050328,2020-11-29,nan,Ahmedabad,AI/ML,Offline,88991.85,49,Ongoing,Not Eligible
1050329,2021-12-09,nan,Mumbai,AI/ML,Online,59792.19,82,Completed,Not Placed
1050330,2021-11-12,North,Ahmedabad,Data Science,Offline,86744.85,70,Completed,Not Placed
1050331,2022-02-18,West,Kolkata,nan,Online,88631.87,55,Completed,Placed
1050332,2022-11-20,South,Delhi,Python,Offline,90856.49,63,Ongoing,Not Eligible
1050333,2020-12-11,nan,Mumbai,Cyber Security,Offline,224487.05,76,Ongoing,Not Placed
1050334,2022-04-07,West,nan,Web Development,Offline,239895.56,73,Ongoing,nan
1050335,2020-08-21,nan,Hyderabad,AI/ML,Online,29345.12,88,Ongoing,nan
1050336,2021-06-21,West,Chennai,nan,Hybrid,120479.32,66,Ongoing,Not Placed
1050337,2021-09-12,South,Delhi,Cyber Security,Online,131214.78,57,Dropped,Not Placed
1050338,2023-05-14,nan,Pune,Data Science,Hybrid,134730.41,68,Ongoing,Not Eligible
1050339,2023-07-03,East,Chennai,Data Science,Offline,24069.31,61,Dropped,Placed
1050340,2022-10-16,nan,Bengaluru,Python,Hybrid,29493.36,86,Dropped,Not Placed
1050341,2021-09-17,West,Kolkata,Cloud Computing,Offline,172830.06,40,Ongoing,Not Eligible
1050342,2023-07-24,nan,nan,Python,Online,187521.58,54,Completed,Not Eligible
1050343,2023-04-17,West,Mumbai,Cyber Security,Hybrid,228208.42,56,nan,Placed
1050344,2023-05-13,nan,Delhi,Cyber Security,Offline,79904.53,47,Ongoing,nan
1050345,2022-09-30,North,Bengaluru,Cyber Security,Online,158140.44,67,Ongoing,Not Placed
1050346,2021-08-09,North,Delhi,AI/ML,Online,244592.15,46,Ongoing,Not Eligible
1050347,2023-03-30,West,Pune,Cloud Computing,Offline,21046.21,49,Completed,nan
1050348,2023-01-05,South,Chennai,Web Development,Online,140678.37,50,Ongoing,Placed
1050349,2020-06-14,nan,Hyderabad,nan,Online,75970.23,50,Ongoing,Not Placed
1050350,2021-04-07,West,nan,AI/ML,Hybrid,111601.42,66,Ongoing,Placed
1050351,2021-12-08,North,Kolkata,AI/ML,Online,236197.64,,Ongoing,Not Placed
1050352,2023-02-21,East,Chennai,Web Development,Offline,121368.74,72,Completed,Not Placed
1050353,2020-11-14,West,Hyderabad,Cyber Security,Offline,219270.93,84,Ongoing,Not Placed
1050354,2022-08-16,West,Delhi,Python,Online,240238.75,53,Ongoing,Placed
1050355,2023-01-22,nan,Chennai,Data Science,Hybrid,162435.04,43,Completed,Placed
1050356,2023-07-23,West,Ahmedabad,Data Science,Offline,12207.64,93,Ongoing,Placed
1050357,2021-01-26,nan,Hyderabad,Cyber Security,Hybrid,197743.92,85,Ongoing,Not Placed
1050358,2023-02-10,North,Hyderabad,Data Science,Offline,144051.32,56,Ongoing,Placed
1050359,2022-03-03,East,Chennai,Data Science,Hybrid,175093.29,65,Ongoing,Not Eligible
1050360,2021-06-28,East,Bengaluru,Data Science,Offline,151383.77,47,Ongoing,nan
1050361,2022-09-15,West,Mumbai,Data Science,Offline,224212.31,81,Ongoing,nan
1050362,2023-07-22,nan,Pune,Cyber Security,Hybrid,190175.15,76,Ongoing,nan
1050363,2021-09-12,Central,Ahmedabad,Cyber Security,Offline,200524.4,,Ongoing,Not Eligible
1050364,2022-09-23,West,Mumbai,Data Science,Offline,142552.56,90,Ongoing,Not Eligible
1050365,2021-09-07,nan,Bengaluru,Data Science,Offline,222434.38,100,Ongoing,Placed
1050366,2022-04-20,West,Kolkata,AI/ML,Offline,80587.94,52,Ongoing,Not Eligible
1050367,2022-03-28,North,Hyderabad,Web Development,Offline,102978.17,71,Completed,Not Placed
1050368,2020-08-25,nan,Mumbai,Python,Online,189217.75,75,nan,Placed
1050369,2021-02-25,nan,Mumbai,Data Science,Online,42040.97,91,Ongoing,Not Placed
1050370,2023-06-23,West,Bengaluru,Web Development,Online,203855.11,80,Completed,Not Eligible
1050371,2021-11-16,nan,Bengaluru,AI/ML,Hybrid,151481.12,68,Ongoing,Not Eligible
1050372,2020-09-17,East,Ahmedabad,AI/ML,Online,58666.67,84,Ongoing,nan
1050373,2023-06-08,Central,Chennai,Data Science,Offline,249565.68,58,Completed,Placed
1050374,2022-07-23,North,nan,Data Science,Hybrid,127779.51,86,Ongoing,Placed
1050375,2021-07-02,Central,Ahmedabad,Data Science,Online,8305.61,90,Completed,Not Placed
1050376,2021-06-22,nan,Delhi,Cyber Security,Hybrid,153263.81,74,Ongoing,Not Eligible
1050377,2022-02-08,East,Bengaluru,AI/ML,Online,247555.29,58,Dropped,Not Placed
1050378,2021-05-01,nan,Hyderabad,AI/ML,Online,201211.73,86,Ongoing,Placed
1050379,2022-02-09,nan,Mumbai,AI/ML,Offline,91808.17,51,Completed,Not Placed
1050380,2021-11-30,East,Mumbai,Data Science,Online,227725.45,42,Dropped,Not Placed
1050381,2020-08-18,nan,Bengaluru,Python,Hybrid,225043.74,89,Completed,Placed
1050382,2023-03-01,South,Pune,Data Science,Online,132009.99,40,Ongoing,Not Eligible
1050383,2020-11-28,nan,Hyderabad,Web Development,Online,98875.19,95,Ongoing,Placed
1050384,2020-07-20,East,Delhi,Cyber Security,Offline,227789.74,73,Ongoing,Not Placed
1050385,2022-08-02,East,Delhi,Python,Hybrid,51097,45,Ongoing,nan
1050386,2021-02-08,South,nan,Python,Online,107591.11,42,nan,Placed
1050387,2021-11-02,West,Pune,Data Science,Online,116434.79,92,Dropped,Placed
1050388,2022-08-26,nan,Ahmedabad,nan,Online,245085.43,95,Dropped,Placed
1050389,2021-04-07,nan,Chennai,Cyber Security,Offline,41634.69,82,Completed,nan
1050390,2020-11-03,North,Hyderabad,AI/ML,Hybrid,245272.59,57,Dropped,Not Eligible
1050391,2020-06-11,West,Delhi,Data Science,Offline,203657.02,41,Ongoing,nan
1050392,2022-11-11,East,Chennai,AI/ML,Hybrid,6805.64,,Ongoing,Placed
1050393,2023-02-07,West,Chennai,Data Science,Offline,214539.07,77,Dropped,Not Placed
1050394,2023-01-30,nan,Bengaluru,Python,Online,54081.12,73,Ongoing,Not Placed
1050395,2020-11-16,East,nan,Data Science,Hybrid,16314.62,48,Dropped,Not Eligible
1050396,2021-12-02,nan,Chennai,Cloud Computing,Hybrid,232620.13,95,Ongoing,Not Placed
1050397,2023-06-12,North,Hyderabad,Cyber Security,Online,36058.46,95,Dropped,Not Placed
1050398,2022-03-26,nan,Ahmedabad,Data Science,Hybrid,243272.17,77,Completed,Not Placed
1050399,2020-11-10,Central,Bengaluru,Python,Online,32234.35,83,Ongoing,Placed
1050400,2022-08-05,East,Ahmedabad,Cyber Security,Offline,60132.29,41,Dropped,Not Placed
1050401,2020-10-04,Central,Bengaluru,Cyber Security,Offline,133109.89,57,Ongoing,Placed
1050402,2021-08-19,North,Hyderabad,AI/ML,Hybrid,220305.62,50,Completed,Not Placed
1050403,2020-11-23,nan,Delhi,AI/ML,Offline,201604.41,99,Completed,Placed
1050404,2022-07-11,East,Hyderabad,Cyber Security,Hybrid,230264.28,87,Ongoing,Not Placed
1050405,2022-09-16,nan,Pune,Cyber Security,Online,13961.25,65,nan,Not Placed
1050406,2020-12-25,South,Mumbai,AI/ML,Hybrid,63607.35,48,Completed,Not Placed
1050407,2022-12-09,nan,Mumbai,Python,Offline,190510.88,79,nan,Not Eligible
1050408,2022-06-07,West,Bengaluru,Web Development,Hybrid,170865.76,51,Completed,Not Placed
1050409,2022-06-18,East,Ahmedabad,Web Development,Online,38019.57,79,Ongoing,Not Eligible
1050410,2021-06-17,East,Bengaluru,nan,Hybrid,131120.63,69,Dropped,Placed
1050411,2022-02-14,West,Bengaluru,nan,Online,36291.21,84,Completed,Not Placed
1050412,2022-02-20,South,Mumbai,Python,Offline,71672.72,52,Ongoing,Not Placed
1050413,2023-07-06,South,Mumbai,Web Development,Hybrid,90097.19,88,Dropped,Not Placed
1050414,2021-05-11,East,Delhi,nan,Hybrid,249504.18,67,Completed,Placed
1050415,2021-06-08,West,Hyderabad,Python,Online,12018.35,98,Dropped,Placed
1050416,2023-09-05,South,nan,Python,Online,35126.35,68,Dropped,Placed
1050417,2022-10-29,South,Kolkata,Data Science,Online,236237.07,46,Completed,Not Placed
1050418,2021-06-23,West,Pune,Web Development,Hybrid,190238.63,71,Completed,Not Placed
1050419,2021-12-22,West,Chennai,Python,Online,152651.41,70,Completed,Not Placed
1050420,2023-05-10,South,Bengaluru,Python,Online,38870.44,78,Ongoing,Not Eligible
1050421,2023-08-24,nan,Ahmedabad,nan,Online,109193.28,79,Ongoing,Placed
1050422,2023-03-16,West,Bengaluru,Web Development,Hybrid,160703.52,,Ongoing,nan
1050423,2022-01-22,East,Hyderabad,AI/ML,Offline,18059.36,70,Completed,Not Eligible
1050424,2020-06-22,North,Hyderabad,Cloud Computing,Online,172354.53,47,Completed,nan
1050425,2020-08-24,North,Chennai,Data Science,Online,15839.34,85,nan,Not Placed
1050426,2021-09-09,nan,Chennai,nan,Online,117953.01,66,Ongoing,Not Eligible
1050427,2023-04-11,West,Kolkata,Python,Online,30816.23,87,Dropped,Placed
1050428,2023-01-15,North,Bengaluru,Data Science,Offline,74492.01,85,Completed,Placed
1050429,2021-11-28,West,Chennai,Data Science,Online,19218.36,65,Ongoing,Not Placed
1050430,2022-04-29,Central,Bengaluru,Web Development,Offline,11743.61,64,Completed,Not Eligible
1050431,2023-08-04,nan,nan,Python,Offline,105125.43,47,Ongoing,Not Placed
1050432,2021-09-12,Central,Kolkata,nan,Offline,82689.46,62,nan,Not Eligible
1050433,2023-09-08,nan,Delhi,Data Science,Online,104819.27,41,Ongoing,Placed
1050434,2020-09-10,West,Mumbai,Web Development,Offline,192496.62,50,Completed,Not Placed
1050435,2023-01-13,West,Chennai,nan,Online,31948.52,56,Dropped,Not Placed
1050436,2022-01-12,East,Ahmedabad,Cyber Security,Offline,142622.74,84,Ongoing,Not Placed
1050437,2021-10-17,North,Ahmedabad,nan,Hybrid,109547.03,57,Completed,Not Placed
1050438,2020-06-27,South,Pune,Cloud Computing,Hybrid,225280.29,48,Dropped,Not Placed
1050439,2022-06-08,North,Delhi,AI/ML,Online,117369.22,83,Ongoing,Placed
1050440,2022-11-17,nan,Bengaluru,Cyber Security,Online,191438.52,51,Completed,Placed
1050441,2023-06-22,East,nan,Data Science,Offline,80389.52,99,Completed,Not Placed
1050442,2021-08-04,West,Ahmedabad,AI/ML,Offline,218703.43,44,Ongoing,Placed
1050443,2020-10-22,Central,nan,Web Development,Offline,137769.08,57,Ongoing,Placed
1050444,2023-02-07,nan,nan,Data Science,Hybrid,207515.87,84,Ongoing,Placed
1050445,2020-09-18,South,Mumbai,Web Development,Hybrid,142309.24,49,Completed,Not Placed
1050446,2022-12-08,East,Chennai,Cloud Computing,Offline,56675.22,44,Ongoing,Not Eligible
1050447,2022-06-16,South,Kolkata,Cyber Security,Hybrid,49636.12,71,Dropped,nan
1050448,2023-02-20,East,Kolkata,Web Development,Offline,191368.69,80,Dropped,Not Eligible
1050449,2021-03-21,nan,nan,nan,Offline,96546.52,55,Ongoing,Not Placed
1050450,2023-05-24,West,nan,Python,Online,25959.44,55,Completed,Not Placed
1050451,2022-11-11,South,Hyderabad,Python,Offline,137925.43,68,Ongoing,Not Eligible
1050452,2021-03-24,North,Kolkata,Web Development,Online,12505.33,86,Dropped,Placed
1050453,2021-11-16,East,Delhi,Web Development,Hybrid,183452.08,40,Completed,Not Eligible
1050454,2020-12-27,East,Kolkata,nan,Online,5023.8,85,Ongoing,Placed
1050455,2022-04-13,Central,Pune,Cloud Computing,Offline,200537.37,59,Ongoing,Not Eligible
1050456,2023-08-09,nan,Delhi,Cyber Security,Offline,185601.68,66,Completed,Placed
1050457,2022-03-22,North,Hyderabad,Data Science,Hybrid,126165.02,51,Ongoing,Placed
1050458,2021-12-21,East,Ahmedabad,nan,Online,78994.22,98,Ongoing,nan
1050459,2023-01-28,Central,Mumbai,nan,Offline,155437.52,89,Ongoing,Not Eligible
1050460,2021-02-22,East,Hyderabad,Cyber Security,Online,212086.2,95,Ongoing,Not Placed
1050461,2023-02-06,West,Chennai,AI/ML,Online,174433.93,97,Ongoing,Placed
1050462,2022-12-24,Central,Pune,nan,Online,179148.65,63,Ongoing,Placed
1050463,2022-05-17,South,Pune,Data Science,Offline,193219.62,48,nan,Placed
1050464,2022-10-06,South,Hyderabad,AI/ML,Hybrid,241715.11,80,Ongoing,Not Placed
1050465,2023-02-16,nan,Mumbai,Cyber Security,Online,66043.8,45,nan,Not Eligible
1050466,2023-02-25,nan,Bengaluru,AI/ML,Online,153994.6,90,Completed,nan
1050467,2022-01-19,East,Pune,nan,Online,175246.56,69,nan,Not Placed
1050468,2022-08-21,West,Hyderabad,Cloud Computing,Offline,219937.22,51,Ongoing,Not Placed
1050469,2020-10-23,nan,Delhi,Python,Offline,184386.71,54,Ongoing,Placed
1050470,2023-07-03,Central,Kolkata,Cyber Security,Online,85561.46,72,Ongoing,Placed
1050471,2022-04-23,West,Chennai,AI/ML,Hybrid,93023.94,49,nan,Placed
1050472,2021-01-20,West,Bengaluru,Python,Online,47595.02,82,Completed,Not Placed
1050473,2022-04-09,East,Delhi,Web Development,Offline,117990.93,93,Completed,Placed
1050474,2020-10-14,North,Hyderabad,AI/ML,Offline,39220.41,85,Ongoing,Not Placed
1050475,2020-12-26,Central,Kolkata,Python,Hybrid,166696.99,56,Ongoing,Not Placed
1050476,2020-12-29,West,Kolkata,AI/ML,Hybrid,24465.78,77,Completed,Placed
1050477,2022-02-02,Central,Hyderabad,Data Science,Online,25068.23,40,nan,Not Placed
1050478,2023-08-01,North,Bengaluru,Web Development,Offline,62656.54,86,Ongoing,Not Placed
1050479,2021-09-21,nan,Chennai,Data Science,Offline,29498.64,66,nan,Not Eligible
1050480,2021-02-07,nan,Mumbai,Cyber Security,Hybrid,191713.61,52,Ongoing,Placed
1050481,2023-06-14,Central,Mumbai,Cloud Computing,Online,231736.58,81,Dropped,Placed
1050482,2023-08-31,South,Bengaluru,Web Development,Offline,153061.13,65,Ongoing,Placed
1050483,2021-02-12,nan,Mumbai,Python,Hybrid,63138.31,74,nan,nan
1050484,2023-09-05,Central,Chennai,nan,Online,33911.03,92,Ongoing,Not Placed
1050485,2022-02-01,nan,Delhi,Python,Offline,111257.48,74,Dropped,nan
1050486,2022-09-18,North,Mumbai,Cyber Security,Offline,87692.27,66,nan,Not Eligible
1050487,2022-04-06,South,Hyderabad,Data Science,Online,145573.01,68,nan,Not Placed
1050488,2023-03-09,nan,Hyderabad,Web Development,Online,113772.34,73,Ongoing,Placed
1050489,2023-06-19,South,Delhi,Cyber Security,Offline,8119.54,77,Ongoing,Placed
1050490,2021-04-10,nan,Hyderabad,Cyber Security,Offline,131661.9,91,Completed,Placed
1050491,2021-06-02,Central,Bengaluru,Web Development,Online,77455.76,77,Ongoing,Placed
1050492,2021-03-05,East,Mumbai,Cyber Security,Offline,142972.01,69,Dropped,Not Eligible
1050493,2023-05-22,East,Delhi,AI/ML,Offline,25247.08,68,Dropped,Placed
1050494,2020-11-08,West,Hyderabad,Data Science,Offline,141430.27,88,Dropped,Placed
1050495,2022-12-17,nan,Hyderabad,Python,Hybrid,186751.95,70,Ongoing,Placed
1050496,2023-09-13,East,Pune,Web Development,Online,71438.21,90,Completed,nan
1050497,2021-04-02,North,Delhi,Python,Offline,29959.37,97,Completed,Placed
1050498,2021-07-12,nan,Mumbai,Data Science,Offline,108576.04,63,Completed,Placed
1050499,2021-08-04,nan,nan,AI/ML,Online,233440.59,79,Ongoing,Not Placed
1050500,2022-07-28,Central,Mumbai,Python,Online,55827.08,81,Completed,Not Placed
1050501,2023-03-10,West,Hyderabad,AI/ML,Offline,76705.06,99,Ongoing,Placed
1050502,2021-01-16,nan,Chennai,Data Science,Online,152471.34,43,Completed,Not Eligible
1050503,2022-08-13,Central,nan,Python,Offline,118928.31,50,Ongoing,Not Placed
1050504,2022-12-07,West,Pune,AI/ML,Offline,227997.22,55,Dropped,Placed
1050505,2023-07-07,South,Mumbai,Python,Hybrid,176814.75,47,Ongoing,Not Placed
1050506,2022-06-15,East,Pune,Cyber Security,Online,233277.65,,Ongoing,Not Placed
1050507,2021-12-17,West,Ahmedabad,nan,Offline,137341.8,67,Dropped,Not Eligible
1050508,2020-12-19,East,Kolkata,Cyber Security,Offline,229029.23,51,Ongoing,Not Placed
1050509,2022-03-13,North,Mumbai,Cyber Security,Hybrid,178646.65,44,Completed,nan
1050510,2023-02-18,Central,Ahmedabad,Cyber Security,Online,89252.61,75,Completed,nan
1050511,2021-04-13,Central,nan,AI/ML,Online,70317.2,43,Ongoing,Not Eligible
1050512,2020-08-06,Central,Bengaluru,nan,Offline,98362.41,41,Ongoing,Placed
1050513,2022-08-09,South,Pune,Cyber Security,Hybrid,72112.77,78,Ongoing,nan
1050514,2021-01-06,Central,Bengaluru,Python,Online,199327.82,61,nan,Not Placed
1050515,2020-06-14,nan,Pune,Web Development,Hybrid,133592.85,77,Ongoing,Placed
1050516,2021-11-19,East,Hyderabad,Data Science,Online,40878.28,92,Completed,Placed
1050517,2022-04-09,East,Chennai,Python,Online,64306.29,69,Dropped,Not Eligible
1050518,2022-05-20,West,Hyderabad,Data Science,Online,188252.96,56,Ongoing,Placed
1050519,2022-04-10,East,Hyderabad,Python,Offline,39805.6,58,Ongoing,Not Placed
1050520,2023-05-05,South,Bengaluru,Data Science,Online,231761.03,51,Dropped,Not Placed
1050521,2021-03-11,North,Chennai,Python,Offline,73522.73,88,Ongoing,Placed
1050522,2020-12-02,Central,Kolkata,Python,Hybrid,239733.21,53,Dropped,Not Placed
1050523,2022-12-19,North,Chennai,Cloud Computing,Hybrid,5293.13,79,Ongoing,Not Placed
1050524,2023-07-12,nan,Mumbai,Python,Offline,152833.95,69,Ongoing,Not Placed
1050525,2022-11-16,South,Pune,AI/ML,Hybrid,91233.58,64,Ongoing,Not Placed
1050526,2020-08-19,West,Mumbai,Web Development,Hybrid,207737.89,50,Ongoing,nan
1050527,2022-11-15,East,Pune,Cyber Security,Hybrid,180545.94,93,Ongoing,Placed
1050528,2023-03-26,nan,Delhi,Web Development,Online,104612.95,89,Ongoing,Not Placed
1050529,2022-06-20,nan,Ahmedabad,nan,Offline,73307.79,89,Dropped,Not Placed
1050530,2023-03-10,South,Kolkata,Python,Offline,246956.77,64,Completed,Not Placed
1050531,2023-02-12,South,Ahmedabad,Web Development,Online,200339.44,88,Completed,Placed
1050532,2022-06-21,Central,Delhi,AI/ML,Online,68410.97,91,Ongoing,Placed
1050533,2023-02-08,Central,nan,Data Science,Online,211393.05,78,nan,Not Placed
1050534,2021-03-01,nan,Chennai,Data Science,Online,54820.99,71,Dropped,Not Placed
1050535,2020-08-10,West,Pune,Cloud Computing,Offline,233850.24,57,Ongoing,Not Eligible
1050536,2021-09-21,West,Delhi,AI/ML,Offline,23034.2,59,Ongoing,Not Eligible
1050537,2020-07-24,nan,Hyderabad,Cyber Security,Hybrid,18260.85,80,Completed,Placed
1050538,2022-04-24,nan,Hyderabad,Data Science,Online,133078.02,86,Dropped,Not Placed
